"gal_perday","Count"
"132.49",1
"132.47",1
"132.42",1
"132.41",1
"132.40",1
"132.38",1
"132.35",1
"132.34",1
"132.24",1
"132.21",1
"132.20",1
"132.18",1
"132.15",1
"132.09",1
"132.08",1
"132.07",1
"132.06",1
"132.01",1
"1319.96",1
"1318.02",1
"1317.67",1
"1315.55",1
"1311.89",1
"1310.39",1
"131.98",1
"131.96",1
"131.90",1
"131.89",1
"131.87",1
"131.86",1
"131.85",1
"131.82",1
"131.79",1
"131.74",1
"131.72",1
"131.70",1
"131.66",1
"131.61",1
"131.55",1
"131.53",1
"131.52",1
"131.45",1
"131.39",1
"131.37",1
"131.33",1
"131.28",1
"131.26",1
"131.13",1
"131.07",1
"131.06",1
"131.05",1
"131.03",1
"1303.17",1
"1300.38",1
"130.94",1
"130.92",1
"130.89",1
"130.85",1
"130.82",1
"130.79",1
"130.78",1
"130.76",1
"130.71",1
"130.70",1
"130.64",1
"130.62",1
"130.59",1
"130.58",1
"130.55",1
"130.54",1
"130.47",1
"130.46",1
"130.45",1
"130.44",1
"130.43",1
"130.42",1
"130.39",1
"130.37",1
"130.34",1
"130.32",1
"130.27",1
"130.19",1
"130.14",1
"130.09",1
"129.99",1
"129.86",1
"129.85",1
"129.80",1
"129.79",1
"129.74",1
"129.67",1
"129.66",1
"129.63",1
"129.60",1
"129.53",1
"129.52",1
"129.49",1
"129.47",1
"129.46",1
"129.44",1
"129.41",1
"129.39",1
"129.34",1
"129.32",1
"129.24",1
"129.21",1
"129.09",1
"129.08",1
"129.07",1
"129.04",1
"129.03",1
"129.00",1
"1287.24",1
"1286.59",1
"1281.52",1
"128.98",1
"128.89",1
"128.82",1
"128.80",1
"128.78",1
"128.77",1
"128.76",1
"128.75",1
"128.74",1
"128.71",1
"128.70",1
"128.69",1
"128.64",1
"128.62",1
"128.61",1
"128.57",1
"128.56",1
"128.54",1
"128.50",1
"128.48",1
"128.46",1
"128.45",1
"128.44",1
"128.43",1
"128.36",1
"128.35",1
"128.34",1
"128.29",1
"128.14",1
"128.11",1
"128.10",1
"128.08",1
"128.00",1
"127.99",1
"127.97",1
"127.96",1
"127.95",1
"127.86",1
"127.83",1
"127.82",1
"127.79",1
"127.71",1
"127.70",1
"127.68",1
"127.63",1
"127.62",1
"127.61",1
"127.47",1
"127.42",1
"127.31",1
"127.29",1
"127.23",1
"127.22",1
"127.19",1
"127.17",1
"127.12",1
"127.06",1
"127.05",1
"127.04",1
"126.98",1
"126.91",1
"126.90",1
"126.82",1
"126.77",1
"126.75",1
"126.67",1
"126.66",1
"126.60",1
"126.51",1
"126.44",1
"126.43",1
"126.40",1
"126.39",1
"126.30",1
"126.27",1
"126.25",1
"126.15",1
"126.13",1
"126.12",1
"126.06",1
"1259.97",1
"1257.24",1
"125.96",1
"125.93",1
"125.87",1
"125.84",1
"125.80",1
"125.71",1
"125.70",1
"125.68",1
"125.64",1
"125.58",1
"125.56",1
"125.55",1
"125.46",1
"125.45",1
"125.42",1
"125.36",1
"125.34",1
"125.33",1
"125.29",1
"125.28",1
"125.25",1
"125.21",1
"125.19",1
"125.17",1
"125.13",1
"125.12",1
"125.08",1
"125.06",1
"125.03",1
"125.00",1
"124.99",1
"124.96",1
"124.93",1
"124.91",1
"124.87",1
"124.79",1
"124.78",1
"124.77",1
"124.74",1
"124.73",1
"124.72",1
"124.71",1
"124.64",1
"124.61",1
"124.59",1
"124.57",1
"124.54",1
"124.53",1
"124.49",1
"124.40",1
"124.31",1
"124.30",1
"124.25",1
"124.24",1
"124.21",1
"124.17",1
"124.14",1
"124.12",1
"124.06",1
"124.05",1
"124.04",1
"1232.09",1
"123.93",1
"123.89",1
"123.83",1
"123.79",1
"123.76",1
"123.75",1
"123.72",1
"123.70",1
"123.68",1
"123.61",1
"123.59",1
"123.56",1
"123.52",1
"123.50",1
"123.49",1
"123.47",1
"123.44",1
"123.40",1
"123.39",1
"123.38",1
"123.35",1
"123.32",1
"123.31",1
"123.25",1
"123.23",1
"123.20",1
"123.19",1
"123.15",1
"123.14",1
"123.10",1
"123.06",1
"123.05",1
"123.03",1
"123.02",1
"1229.94",1
"1221.39",1
"122.99",1
"122.91",1
"122.88",1
"122.86",1
"122.83",1
"122.80",1
"122.78",1
"122.76",1
"122.71",1
"122.69",1
"122.65",1
"122.60",1
"122.59",1
"122.53",1
"122.50",1
"122.49",1
"122.46",1
"122.44",1
"122.40",1
"122.38",1
"122.36",1
"122.34",1
"122.33",1
"122.32",1
"122.25",1
"122.23",1
"122.15",1
"122.12",1
"122.07",1
"122.05",1
"122.04",1
"12121.05",1
"1212.53",1
"121.99",1
"121.97",1
"121.92",1
"121.82",1
"121.80",1
"121.76",1
"121.64",1
"121.61",1
"121.60",1
"121.55",1
"121.52",1
"121.50",1
"121.49",1
"121.48",1
"121.47",1
"121.46",1
"121.42",1
"121.32",1
"121.31",1
"121.30",1
"121.25",1
"121.24",1
"121.22",1
"121.19",1
"121.16",1
"121.13",1
"121.12",1
"121.07",1
"121.06",1
"121.04",1
"121.02",1
"121.01",1
"1209.23",1
"1205.01",1
"120.98",1
"120.96",1
"120.84",1
"120.78",1
"120.76",1
"120.60",1
"120.58",1
"120.56",1
"120.53",1
"120.52",1
"120.46",1
"120.45",1
"120.43",1
"120.42",1
"120.41",1
"120.40",1
"120.37",1
"120.34",1
"120.31",1
"120.29",1
"120.22",1
"120.20",1
"120.12",1
"120.09",1
"120.05",1
"120.00",1
"1195.13",1
"119.99",1
"119.98",1
"119.96",1
"119.95",1
"119.90",1
"119.85",1
"119.77",1
"119.72",1
"119.69",1
"119.68",1
"119.67",1
"119.66",1
"119.59",1
"119.57",1
"119.56",1
"119.54",1
"119.52",1
"119.45",1
"119.37",1
"119.34",1
"119.33",1
"119.18",1
"119.17",1
"119.15",1
"119.14",1
"119.12",1
"119.08",1
"119.05",1
"1189.42",1
"1186.82",1
"1185.49",1
"1181.24",1
"118.99",1
"118.97",1
"118.96",1
"118.95",1
"118.94",1
"118.93",1
"118.89",1
"118.88",1
"118.85",1
"118.82",1
"118.78",1
"118.77",1
"118.75",1
"118.73",1
"118.72",1
"118.70",1
"118.67",1
"118.62",1
"118.60",1
"118.53",1
"118.50",1
"118.48",1
"118.43",1
"118.42",1
"118.41",1
"118.40",1
"118.38",1
"118.36",1
"118.27",1
"118.24",1
"118.20",1
"118.17",1
"118.14",1
"118.13",1
"118.12",1
"118.11",1
"118.07",1
"118.03",1
"118.01",1
"1179.14",1
"1175.42",1
"117.98",1
"117.97",1
"117.93",1
"117.80",1
"117.78",1
"117.76",1
"117.73",1
"117.69",1
"117.57",1
"117.56",1
"117.54",1
"117.47",1
"117.45",1
"117.43",1
"117.42",1
"117.37",1
"117.33",1
"117.31",1
"117.28",1
"117.25",1
"117.17",1
"117.15",1
"117.13",1
"117.09",1
"117.03",1
"1165.90",1
"1165.52",1
"116.96",1
"116.86",1
"116.85",1
"116.82",1
"116.81",1
"116.79",1
"116.78",1
"116.77",1
"116.74",1
"116.68",1
"116.67",1
"116.62",1
"116.60",1
"116.57",1
"116.52",1
"116.51",1
"116.45",1
"116.41",1
"116.39",1
"116.38",1
"116.34",1
"116.30",1
"116.27",1
"116.18",1
"116.16",1
"116.13",1
"116.12",1
"116.05",1
"116.01",1
"116.00",1
"1157.36",1
"115.99",1
"115.94",1
"115.82",1
"115.81",1
"115.78",1
"115.77",1
"115.69",1
"115.67",1
"115.65",1
"115.62",1
"115.59",1
"115.56",1
"115.49",1
"115.48",1
"115.30",1
"115.26",1
"115.22",1
"115.21",1
"115.16",1
"115.13",1
"115.11",1
"115.09",1
"115.08",1
"115.04",1
"1148.57",1
"114.98",1
"114.92",1
"114.88",1
"114.81",1
"114.79",1
"114.77",1
"114.75",1
"114.73",1
"114.70",1
"114.67",1
"114.56",1
"114.52",1
"114.44",1
"114.41",1
"114.38",1
"114.35",1
"114.31",1
"114.30",1
"114.29",1
"114.27",1
"114.15",1
"114.14",1
"114.13",1
"114.09",1
"114.08",1
"114.03",1
"114.01",1
"1131.20",1
"113.90",1
"113.89",1
"113.88",1
"113.87",1
"113.86",1
"113.84",1
"113.83",1
"113.80",1
"113.78",1
"113.72",1
"113.67",1
"113.65",1
"113.58",1
"113.55",1
"113.54",1
"113.53",1
"113.50",1
"113.49",1
"113.48",1
"113.45",1
"113.43",1
"113.38",1
"113.35",1
"113.33",1
"113.32",1
"113.30",1
"113.26",1
"113.22",1
"113.20",1
"113.17",1
"113.15",1
"113.11",1
"113.07",1
"113.05",1
"113.02",1
"1124.07",1
"1122.13",1
"112.89",1
"112.85",1
"112.82",1
"112.79",1
"112.73",1
"112.69",1
"112.65",1
"112.64",1
"112.62",1
"112.59",1
"112.49",1
"112.44",1
"112.42",1
"112.37",1
"112.32",1
"112.27",1
"112.26",1
"112.25",1
"112.16",1
"112.10",1
"112.09",1
"112.07",1
"112.02",1
"1116.64",1
"1110.74",1
"111.96",1
"111.95",1
"111.93",1
"111.89",1
"111.86",1
"111.85",1
"111.82",1
"111.80",1
"111.76",1
"111.73",1
"111.52",1
"111.50",1
"111.48",1
"111.46",1
"111.45",1
"111.43",1
"111.42",1
"111.38",1
"111.35",1
"111.31",1
"111.30",1
"111.27",1
"111.26",1
"111.16",1
"111.12",1
"111.02",1
"111.00",1
"1109.60",1
"1107.76",1
"1105.97",1
"1103.99",1
"1102.25",1
"110.99",1
"110.98",1
"110.85",1
"110.84",1
"110.83",1
"110.82",1
"110.80",1
"110.77",1
"110.68",1
"110.65",1
"110.63",1
"110.62",1
"110.56",1
"110.48",1
"110.45",1
"110.44",1
"110.41",1
"110.39",1
"110.38",1
"110.37",1
"110.35",1
"110.26",1
"110.22",1
"110.19",1
"110.18",1
"110.14",1
"110.08",1
"110.07",1
"110.04",1
"110.03",1
"110.02",1
"1098.75",1
"1091.15",1
"109.99",1
"109.98",1
"109.97",1
"109.94",1
"109.93",1
"109.90",1
"109.88",1
"109.85",1
"109.84",1
"109.82",1
"109.75",1
"109.71",1
"109.65",1
"109.61",1
"109.59",1
"109.56",1
"109.53",1
"109.47",1
"109.46",1
"109.44",1
"109.43",1
"109.41",1
"109.38",1
"109.35",1
"109.34",1
"109.33",1
"109.32",1
"109.30",1
"109.29",1
"109.26",1
"109.25",1
"109.21",1
"109.20",1
"109.18",1
"109.15",1
"109.14",1
"109.11",1
"109.04",1
"1084.76",1
"1082.21",1
"1081.68",1
"108.95",1
"108.87",1
"108.86",1
"108.85",1
"108.83",1
"108.80",1
"108.79",1
"108.78",1
"108.75",1
"108.74",1
"108.69",1
"108.67",1
"108.65",1
"108.63",1
"108.52",1
"108.47",1
"108.44",1
"108.43",1
"108.41",1
"108.40",1
"108.39",1
"108.33",1
"108.31",1
"108.29",1
"108.27",1
"108.26",1
"108.25",1
"108.21",1
"108.16",1
"108.13",1
"108.12",1
"108.11",1
"108.10",1
"108.09",1
"108.08",1
"108.02",1
"1073.72",1
"1071.21",1
"107.99",1
"107.96",1
"107.91",1
"107.89",1
"107.87",1
"107.85",1
"107.83",1
"107.78",1
"107.76",1
"107.75",1
"107.71",1
"107.69",1
"107.68",1
"107.57",1
"107.54",1
"107.53",1
"107.52",1
"107.42",1
"107.34",1
"107.27",1
"107.23",1
"107.22",1
"107.18",1
"107.16",1
"107.11",1
"107.06",1
"107.04",1
"1065.86",1
"106.98",1
"106.94",1
"106.93",1
"106.92",1
"106.91",1
"106.89",1
"106.88",1
"106.87",1
"106.83",1
"106.81",1
"106.78",1
"106.68",1
"106.63",1
"106.61",1
"106.60",1
"106.56",1
"106.53",1
"106.52",1
"106.43",1
"106.42",1
"106.38",1
"106.36",1
"106.27",1
"106.22",1
"106.21",1
"106.17",1
"106.15",1
"106.03",1
"106.02",1
"1059.68",1
"1054.65",1
"10531.47",1
"105.98",1
"105.95",1
"105.94",1
"105.92",1
"105.89",1
"105.86",1
"105.85",1
"105.77",1
"105.75",1
"105.70",1
"105.68",1
"105.61",1
"105.56",1
"105.53",1
"105.52",1
"105.44",1
"105.40",1
"105.38",1
"105.37",1
"105.36",1
"105.35",1
"105.33",1
"105.31",1
"105.29",1
"105.27",1
"105.22",1
"105.19",1
"105.18",1
"105.13",1
"105.12",1
"105.11",1
"105.06",1
"105.03",1
"105.02",1
"1046.44",1
"1045.84",1
"104.98",1
"104.94",1
"104.93",1
"104.91",1
"104.90",1
"104.85",1
"104.84",1
"104.83",1
"104.76",1
"104.74",1
"104.72",1
"104.70",1
"104.68",1
"104.67",1
"104.60",1
"104.58",1
"104.56",1
"104.54",1
"104.48",1
"104.46",1
"104.42",1
"104.41",1
"104.40",1
"104.37",1
"104.35",1
"104.32",1
"104.31",1
"104.28",1
"104.24",1
"104.22",1
"104.21",1
"104.07",1
"1038.10",1
"103.96",1
"103.92",1
"103.91",1
"103.90",1
"103.88",1
"103.82",1
"103.81",1
"103.78",1
"103.76",1
"103.73",1
"103.71",1
"103.70",1
"103.67",1
"103.64",1
"103.62",1
"103.55",1
"103.53",1
"103.52",1
"103.51",1
"103.46",1
"103.45",1
"103.43",1
"103.42",1
"103.31",1
"103.29",1
"103.20",1
"103.19",1
"103.18",1
"103.14",1
"103.03",1
"103.02",1
"103.01",1
"1029.49",1
"1029.43",1
"1029.10",1
"1025.90",1
"102.95",1
"102.88",1
"102.86",1
"102.83",1
"102.82",1
"102.77",1
"102.75",1
"102.74",1
"102.72",1
"102.66",1
"102.63",1
"102.59",1
"102.56",1
"102.50",1
"102.42",1
"102.39",1
"102.37",1
"102.36",1
"102.35",1
"102.32",1
"102.31",1
"102.30",1
"102.29",1
"102.28",1
"102.26",1
"102.24",1
"102.19",1
"102.13",1
"102.08",1
"102.02",1
"102.00",1
"1018.78",1
"1016.31",1
"1016.27",1
"101.96",1
"101.89",1
"101.87",1
"101.86",1
"101.85",1
"101.84",1
"101.74",1
"101.72",1
"101.70",1
"101.67",1
"101.66",1
"101.65",1
"101.58",1
"101.55",1
"101.54",1
"101.51",1
"101.49",1
"101.45",1
"101.44",1
"101.35",1
"101.28",1
"101.24",1
"101.23",1
"101.21",1
"101.19",1
"101.17",1
"101.16",1
"101.15",1
"101.14",1
"101.13",1
"101.02",1
"101.00",1
"100.98",1
"100.96",1
"100.95",1
"100.93",1
"100.92",1
"100.91",1
"100.86",1
"100.85",1
"100.81",1
"100.79",1
"100.73",1
"100.65",1
"100.60",1
"100.47",1
"100.46",1
"100.42",1
"100.39",1
"100.35",1
"100.29",1
"100.28",1
"100.27",1
"100.25",1
"100.24",1
"100.22",1
"100.18",1
"100.15",1
"100.12",1
"100.08",1
"100.04",1
"100.02",1
"100.01",1
